Id,Label,Grado,Eccentricity,Closeness Centrality,Betweenness Centrality,Clustering Coefficient,PageRank,Modularity Class
5445,Peter Haber,3,8.0,4.270246860112603,0.0,1.0,6.041461807552789E-5,247
5446,Michael Segerström,3,8.0,4.270246860112603,0.0,1.0,6.04146180755279E-5,247
3579,Dub Taylor,8,7.0,3.486790818536163,0.0,1.0,6.12322257009035E-5,234
6585,Frederick Koehler,11,7.0,3.4814494008950483,0.0,1.0,7.387698034483763E-5,238
6586,Edgar Ramirez,11,7.0,3.4814494008950483,0.0,1.0,7.387698034483761E-5,238
1629,Bo Hopkins,4,8.0,3.8827775371733795,0.0,1.0,5.186941290656145E-5,248
6928,John Fiore,13,7.0,3.7349501948895627,0.0,1.0,9.408771028447645E-5,230
6929,Chris Noth,13,7.0,3.7349501948895627,0.0,1.0,9.408771028447644E-5,230
5662,Pamelyn Ferdin,6,7.0,3.833549877291757,0.0,1.0,6.0738153266449865E-5,244
5520,Bryan Marshall,5,8.0,4.169048650209326,0.0,1.0,6.197656748619357E-5,252
6417,Neil Jackson,18,7.0,3.4179298397574707,0.0,1.0,1.0980669463768423E-4,15
4309,Adewale Akinnuoye-Agbaje,22,8.0,3.4863577306193156,6506.0677636210785,0.31601731601731603,1.4490735347427548E-4,7
5604,Masasa,10,8.0,3.9845531976324526,0.0,1.0,8.916083936909384E-5,244
5605,Phil Hendrie,10,8.0,3.9845531976324526,0.0,1.0,8.916083936909384E-5,244
5600,Daran Norris,10,8.0,3.9845531976324526,0.0,1.0,8.916083936909384E-5,244
5601,Masasa Moyo,10,8.0,3.9845531976324526,0.0,1.0,8.916083936909384E-5,244
5602,Kristen Miller,10,8.0,3.9845531976324526,0.0,1.0,8.916083936909384E-5,244
5603,Jeremy Shada,10,8.0,3.9845531976324526,0.0,1.0,8.916083936909384E-5,244
6598,Darrow Ignus,9,8.0,3.816226360617872,0.0,1.0,7.701880626870997E-5,238
4654,Željko Ivanek,7,8.0,3.5851017756604593,0.0,1.0,5.4463729858698974E-5,239
7584,Glynn Turman,10,8.0,3.6343294355420817,0.0,1.0,7.360372283232703E-5,239
1496,Jason Mewes,20,8.0,3.5334199509167026,0.0,1.0,1.1644360893864527E-4,12
3273,Len Carlson,9,8.0,3.934603724556085,0.0,1.0,7.800419175918127E-5,230
4292,Donald Gibb,6,8.0,4.176988595351523,0.0,1.0,7.546588503052751E-5,236
6557,Cillian Murphy,4,8.0,3.9731485491554785,0.0,1.0,4.1744292903409716E-5,236
7296,Molly Parker,5,8.0,3.9260863288580916,0.0,1.0,5.1421155549714176E-5,239
7683,Gary Lewis,12,8.0,3.873105240363794,0.0,1.0,8.717525920421063E-5,247
7684,Joss Stone,12,8.0,3.873105240363794,0.0,1.0,8.717525920421062E-5,247
7685,Alex Pettyfer,12,8.0,3.873105240363794,0.0,1.0,8.717525920421063E-5,247
7686,Chris Egan,12,8.0,3.873105240363794,0.0,1.0,8.717525920421062E-5,247
7101,Claudia Gerini,3,8.0,4.480871950339252,0.0,1.0,5.668919164783846E-5,239
7102,Claudia Gerini,3,8.0,4.480871950339252,0.0,1.0,5.668919164783847E-5,239
7103,Sergio Castellitto,6,8.0,4.438140609210336,1269.3258467881021,0.4,1.0380279097779501E-4,239
7185,Ulrich Thomsen,10,8.0,3.898801790096723,15257.711166633548,0.3111111111111111,1.2242705233424023E-4,239
4631,Manal Khader,2,8.0,4.518550599104952,0.0,1.0,4.958021449068408E-5,224
4632,Elia Suleiman,2,8.0,4.518550599104952,0.0,1.0,4.958021449068408E-5,224
7388,Charlie Schlatter,1,8.0,4.530243972859824,0.0,0.0,2.5456496598020008E-5,236
2784,Jeremy Blackman,16,8.0,3.476541071170781,0.0,1.0,9.76359066336113E-5,3
3556,Anna Faris,3,8.0,3.808719503392522,0.0,1.0,3.407786826476214E-5,248
7299,Hamish Linklater,3,9.0,4.562581203984409,0.0,1.0,4.6764728220486525E-5,238
6730,Keith Brewer,22,8.0,3.6793705788941824,0.0,1.0,1.2817145001414913E-4,20
6731,Jeremy Jordan,22,8.0,3.6793705788941824,0.0,1.0,1.2817145001414913E-4,20
7297,Mackenzie Firgens,11,8.0,3.966652230402772,3657.069565258554,0.5636363636363636,1.0836719685786108E-4,238
7298,Lola Glaudini,3,9.0,4.562581203984409,0.0,1.0,4.6764728220486525E-5,238
7532,Wilson Jermaine Heredia,8,8.0,3.985996824021943,0.0,1.0,7.656037660330403E-5,238
7533,Adam Pascal,8,8.0,3.985996824021943,0.0,1.0,7.656037660330403E-5,238
5329,Darrell Hammond,6,8.0,4.061354121553342,0.0,1.0,6.453038135975833E-5,240
5330,Mary-Kate Olsen,6,8.0,4.061354121553342,0.0,1.0,6.453038135975833E-5,240
5331,Riley Smith,14,8.0,4.043020066406814,16877.47085678616,0.4725274725274725,1.4712724423865726E-4,240
5332,Ashley Olsen,6,8.0,4.061354121553342,0.0,1.0,6.453038135975833E-5,240
6495,Drew Fuller,8,9.0,4.7320629421105815,0.0,1.0,1.0026261069299941E-4,240
6496,Rhett Jordan,8,9.0,4.7320629421105815,0.0,1.0,1.0026261069299941E-4,240
6497,Ben Indra,8,9.0,4.7320629421105815,0.0,1.0,1.0026261069299941E-4,240
6498,Travis Sher,8,9.0,4.7320629421105815,0.0,1.0,1.0026261069299941E-4,240
5257,Nicole Bilderback,11,8.0,3.8534719214667246,0.0,1.0,9.160526484517791E-5,240
5258,Huntley Ritter,19,8.0,3.844954525768731,32373.811791746924,0.4853801169590643,1.7440061142768996E-4,20
4513,Ben Johnson,6,7.0,4.176266782156778,0.0,1.0,6.862717930721207E-5,234
4514,Ben Johnson,6,7.0,4.176266782156778,0.0,1.0,6.862717930721207E-5,234
3850,Alekos Alexandrakis,1,8.0,5.0038977912516245,0.0,0.0,3.3679157883588474E-5,234
7220,A. J. Cook,7,7.0,4.041576440017323,0.0,1.0,6.960784021548894E-5,238
6793,Megan Follows,8,8.0,4.595062797747943,0.0,1.0,9.584372299149729E-5,249
6787,Colleen Dewhurst,8,8.0,4.595062797747943,0.0,1.0,9.584372299149729E-5,249
6788,Jonathan Crombie,8,8.0,4.595062797747943,0.0,1.0,9.584372299149729E-5,249
6789,Rosemary Radcliffe,8,8.0,4.595062797747943,0.0,1.0,9.584372299149729E-5,249
6790,Zack Ward,8,8.0,4.595062797747943,0.0,1.0,9.584372299149729E-5,249
2975,Pierre Brasseur,2,8.0,4.339107838891295,0.0,1.0,3.831172870498399E-5,250
7370,Jean Boht,3,8.0,4.126606034358308,0.0,1.0,5.7409039730500376E-5,252
5087,Faith Hill,8,8.0,3.5259130936913525,0.0,1.0,6.00565330189978E-5,238
5982,Meat Loaf,4,8.0,3.6955391944564746,0.0,1.0,3.814628068536364E-5,252
5486,Rob Knox,31,8.0,3.5413598960589,0.0,1.0,1.3473234701067173E-4,14
5487,Frank Dillane,31,8.0,3.5413598960589,0.0,1.0,1.3473234701067173E-4,14
6457,Donald Douglas,7,8.0,3.841056734517107,0.0,1.0,5.747248739306181E-5,252
6455,Sally Phillips,7,8.0,3.841056734517107,0.0,1.0,5.747248739306181E-5,252
6456,Jacinda Barrett,7,8.0,3.841056734517107,0.0,1.0,5.747248739306181E-5,252
2003,Guillaume De Tonquédec,4,9.0,4.8182474375631585,0.0,1.0,8.546902469985074E-5,252
2004,Emmanuelle Riva,4,9.0,4.8182474375631585,0.0,1.0,8.546902469985074E-5,252
5639,Penelope Wilton,4,8.0,3.9475963620614984,0.0,1.0,4.6007584808153463E-5,252
5232,Cynda Williams,6,8.0,3.6483326115201384,0.0,1.0,5.507882187261436E-5,239
5233,Giancarlo Esposito,6,8.0,3.6483326115201384,0.0,1.0,5.507882187261436E-5,239
7603,William Windom,7,8.0,3.667532842500361,0.0,1.0,6.026790110347123E-5,246
7604,Larry Hankin,7,8.0,3.667532842500361,0.0,1.0,6.0267901103471236E-5,246
5951,Alexandra Maria Lara,7,7.0,4.166161397430345,0.0,1.0,8.738050045536153E-5,247
4368,Tab Thacker,9,8.0,3.897935614263029,0.0,1.0,7.462596274447213E-5,229
5956,Donnie Wahlberg,7,7.0,3.5563736105096,0.0,1.0,5.657582969435304E-5,239
6128,Kimberly Jones,14,8.0,3.609499061642847,0.0,1.0,9.288953044651753E-5,229
5145,William O'Malley,9,8.0,3.8059766132524904,0.0,1.0,7.719645179331256E-5,237
5146,Jack MacGowran,9,8.0,3.8059766132524904,0.0,1.0,7.719645179331256E-5,237
5147,Barton Heyman,9,8.0,3.8059766132524904,0.0,1.0,7.719645179331256E-5,237
5148,Mercedes McCambridge,9,8.0,3.8059766132524904,0.0,1.0,7.719645179331254E-5,237
5819,Wendy Makkena,10,7.0,3.6655117655550744,0.0,1.0,7.235759755056452E-5,229
5820,Ryan Toby,10,7.0,3.6655117655550744,0.0,1.0,7.23575975505645E-5,229
5821,Sheryl Lee Ralph,10,7.0,3.6655117655550744,0.0,1.0,7.23575975505645E-5,229
5822,Lauryn Hill,10,7.0,3.6655117655550744,0.0,1.0,7.23575975505645E-5,229
5922,"Robert Bailey, Jr.",6,8.0,4.311534574852028,0.0,1.0,6.625896550295512E-5,244
5920,John Hagelin,6,8.0,4.311534574852028,0.0,1.0,6.625896550295513E-5,244
5921,Fred Alan Wolf,6,8.0,4.311534574852028,0.0,1.0,6.625896550295513E-5,244
5666,Dick Haynes,3,8.0,4.049227659881622,0.0,1.0,3.7310042022357647E-5,234
6718,Angela Jones,6,8.0,3.866753284250036,0.0,1.0,5.545438572163088E-5,238
6719,Daisy Fuentes,6,8.0,3.866753284250036,0.0,1.0,5.545438572163088E-5,238
5191,Bryce Dallas Howard,8,8.0,3.7457773928107407,0.0,1.0,6.031833110506427E-5,238
7303,Royston Tickner,10,8.0,3.627544391511477,0.0,1.0,7.242813603840814E-5,246
7304,Michael Carter,10,8.0,3.627544391511477,0.0,1.0,7.242813603840814E-5,246
4653,Casey Siemaszko,6,8.0,3.8940378230114048,0.0,1.0,5.376651475408297E-5,237
3453,Matt Winston,7,8.0,4.237476541071171,0.0,1.0,7.85565470527831E-5,237
6546,Tony Dorsett,20,8.0,3.6093546990038976,0.0,1.0,1.1988388989544389E-4,3
6547,Sara Foster,20,8.0,3.6093546990038976,0.0,1.0,1.1988388989544389E-4,3
6548,Kala Alexander,20,8.0,3.6093546990038976,0.0,1.0,1.198838898954439E-4,3
6549,Gregory Sporleder,20,8.0,3.6093546990038976,0.0,1.0,1.198838898954439E-4,3
5197,Jeremy Sumpter,4,8.0,3.9725710985996825,0.0,1.0,4.96275668038352E-5,252
7085,Steve Forrest,19,7.0,3.375487223906453,7668.0555274187145,0.6549707602339181,1.327913109667588E-4,23
6099,Richard Burgi,9,8.0,3.8865309657860547,0.0,1.0,7.654032441344443E-5,238
4345,Angelyne,7,8.0,3.7457773928107407,0.0,1.0,5.703195913887758E-5,239
3974,Cayden Boyd,8,8.0,3.685866897646889,0.0,1.0,6.125105775626331E-5,239
5036,August Schellenberg,8,8.0,4.083730330590443,0.0,1.0,7.485052231040772E-5,238
5037,Jon Tenney,8,8.0,4.083730330590443,0.0,1.0,7.485052231040774E-5,238
4635,Sarah Henderson,5,8.0,4.119532265049805,0.0,1.0,6.06712127250464E-5,238
4633,Jon Abrahams,5,8.0,4.119532265049805,0.0,1.0,6.0671212725046415E-5,238
4634,Justin Pierce,5,8.0,4.119532265049805,0.0,1.0,6.0671212725046415E-5,238
3708,Lou Ferrigno,10,8.0,3.8407680092392087,0.0,1.0,7.616542484641902E-5,237
7605,Tovah Feldshuh,6,8.0,3.808142052836726,0.0,1.0,6.224897539171243E-5,237
7606,Blanche Baker,6,8.0,3.808142052836726,0.0,1.0,6.224897539171242E-5,237
7607,Michael Moriarty,6,8.0,3.808142052836726,0.0,1.0,6.224897539171242E-5,237
7608,Joseph Bottoms,6,8.0,3.808142052836726,0.0,1.0,6.224897539171243E-5,237
2394,Brian Froud,8,8.0,4.2715461238631445,0.0,1.0,7.699524201494593E-5,237
5260,Bianca Kajlich,11,8.0,3.8534719214667246,0.0,1.0,9.160526484517792E-5,240
5261,Cody McMains,11,8.0,3.8534719214667246,0.0,1.0,9.160526484517794E-5,240
5262,Eliza Dushku,11,8.0,3.8534719214667246,0.0,1.0,9.160526484517791E-5,240
5263,Tsianina Joelson,11,8.0,3.8534719214667246,0.0,1.0,9.160526484517791E-5,240
7673,Hiroko Emori,14,9.0,4.816370723256821,0.0,1.0,9.765761327397639E-5,235
7674,Iemasa Kayumi,14,9.0,4.816370723256821,0.0,1.0,9.765761327397638E-5,235
4067,Rob Reiner,5,8.0,3.8443770752129347,0.0,1.0,4.9298102711975455E-5,239
6283,James Arnold Taylor,14,7.0,3.7480871950339254,0.0,1.0,9.165422206710803E-5,230
6281,Thomas F. Wilson,14,7.0,3.7480871950339254,0.0,1.0,9.165422206710802E-5,230
6282,Floyd Red Crow Westerman,14,7.0,3.7480871950339254,0.0,1.0,9.165422206710803E-5,230
7109,Sigrid Gurie,2,8.0,4.513064818824888,0.0,1.0,3.967411536731715E-5,244
7089,Leslie Caron,3,8.0,4.505413598960589,0.0,1.0,5.26665529943193E-5,244
7090,Maurice Chevalier,3,8.0,4.505413598960589,0.0,1.0,5.2666552994319295E-5,244
4437,Georges Wilson,4,9.0,5.227515518983687,0.0,1.0,8.790426450875277E-5,233
7499,Frédéric Andréi,5,8.0,4.516962610076512,0.0,1.0,8.328178721648487E-5,233
7495,Wilhelmenia Fernandez,5,8.0,4.516962610076512,0.0,1.0,8.328178721648487E-5,233
7496,Thuy An Luu,5,8.0,4.516962610076512,0.0,1.0,8.328178721648487E-5,233
7497,Chantal Deruaz,5,8.0,4.516962610076512,0.0,1.0,8.328178721648487E-5,233
7498,Richard Bohringer,5,8.0,4.516962610076512,0.0,1.0,8.328178721648487E-5,233
3897,Jean-François Perrier,16,8.0,4.436841345459795,0.0,1.0,1.374676266671471E-4,13
3898,Mikael Todde,16,8.0,4.436841345459795,0.0,1.0,1.3746762666714708E-4,13
3893,Chick Ortega,16,8.0,4.436841345459795,0.0,1.0,1.374676266671471E-4,13
3894,Boban Janevski,16,8.0,4.436841345459795,0.0,1.0,1.3746762666714708E-4,13
3895,Silvie Laguna,16,8.0,4.436841345459795,0.0,1.0,1.3746762666714708E-4,13
3896,Jean-Claude Dreyfus,16,8.0,4.436841345459795,0.0,1.0,1.374676266671471E-4,13
3885,Dominique Zardi,16,8.0,4.436841345459795,0.0,1.0,1.3746762666714708E-4,13
3886,Rufus,16,8.0,4.436841345459795,0.0,1.0,1.3746762666714708E-4,13
3887,Jacques Mathou,16,8.0,4.436841345459795,0.0,1.0,1.374676266671471E-4,13
3888,Pascal Benezech,16,8.0,4.436841345459795,0.0,1.0,1.374676266671471E-4,13
3889,Anne-Marie Pisani,16,8.0,4.436841345459795,0.0,1.0,1.374676266671471E-4,13
3890,Marie-Laure Dougnac,16,8.0,4.436841345459795,0.0,1.0,1.374676266671471E-4,13
3891,Karin Viard,16,8.0,4.436841345459795,0.0,1.0,1.374676266671471E-4,13
3892,Marc Caro,16,8.0,4.436841345459795,0.0,1.0,1.374676266671471E-4,13
2714,Danielle Cormack,1,9.0,4.236177277320629,0.0,0.0,2.4875720149441638E-5,247
2760,Chelsea Field,12,7.0,3.6486213367980365,0.0,1.0,9.050817893633352E-5,240
7389,Sharon Lawrence,5,8.0,3.952937779702613,0.0,1.0,5.387234254542641E-5,252
7390,Cicely Tyson,5,8.0,3.952937779702613,0.0,1.0,5.387234254542642E-5,252
6196,Joan Baez,2,8.0,4.350223762090371,0.0,1.0,4.3904696619771706E-5,239
6197,Richie Havens,2,8.0,4.350223762090371,0.0,1.0,4.3904696619771706E-5,239
7149,Isaiah Washington,6,8.0,3.8006351956113757,0.0,1.0,5.2142999290441244E-5,239
6599,Mark Feuerstein,8,8.0,3.5615706655117654,0.0,1.0,6.0663088972812094E-5,236
5455,James Booth,8,7.0,3.9128049660747797,0.0,1.0,7.961027856666175E-5,250
5851,Edward Albert,13,6.0,3.396419806554064,0.0,1.0,9.488497412670978E-5,250
4231,Howie Long,4,8.0,3.697127183484914,0.0,1.0,3.908412385639933E-5,241
3313,Tisha Campbell-Martin,6,9.0,4.390934026274,0.0,1.0,6.377324303323263E-5,249
3314,Anthony Johnson,6,9.0,4.390934026274,0.0,1.0,6.377324303323265E-5,249
7589,Paula Patton,8,8.0,4.034935758625668,0.0,1.0,7.868745824970313E-5,240
7590,Eva Mendes,8,8.0,4.034935758625668,0.0,1.0,7.868745824970313E-5,240
7045,Tuesday Weld,5,7.0,3.7747942832394976,0.0,1.0,4.5513401324713875E-5,239
6473,Mel Harris,4,8.0,4.128338386025696,0.0,1.0,4.650435859399239E-5,241
6474,James Handy,4,8.0,4.128338386025696,0.0,1.0,4.650435859399239E-5,241
5636,John Matuszak,9,7.0,3.943265482893027,0.0,1.0,7.820165335917544E-5,225
5637,Avery Schreiber,9,7.0,3.943265482893027,0.0,1.0,7.820165335917544E-5,225
4319,Lindy Booth,12,8.0,3.850873393965642,0.0,1.0,9.378257663405811E-5,249
5663,Leo Rossi,2,8.0,4.455031037967374,0.0,1.0,4.483165456275476E-5,240
5664,Jack Scalia,2,8.0,4.455031037967374,0.0,1.0,4.483165456275476E-5,240
6703,Mikhail Baryshnikov,3,8.0,4.374332322794861,0.0,1.0,4.5876417080387906E-5,248
7083,Gert Fröbe,15,7.0,3.5277898079976904,0.0,1.0,1.0969278733548166E-4,23
7084,Irina Demick,15,7.0,3.5277898079976904,0.0,1.0,1.0969278733548168E-4,23
2130,Melvyn Douglas,3,7.0,4.008228670420095,0.0,1.0,3.8710005880591194E-5,250
7118,Joyce Redman,3,7.0,3.8038111736682545,0.0,1.0,3.806982502149692E-5,244
2392,Dave Goelz,8,8.0,4.2715461238631445,0.0,1.0,7.699524201494593E-5,237
2393,Toby Froud,8,8.0,4.2715461238631445,0.0,1.0,7.699524201494593E-5,237
7375,Dinah Sheridan,3,8.0,4.244261585101776,0.0,1.0,5.033437536064777E-5,250
7376,Kay Kendall,3,8.0,4.244261585101776,0.0,1.0,5.033437536064778E-5,250
7345,Ryan Stiles,9,7.0,3.7218131947452,0.0,1.0,7.07487518990027E-5,246
6071,Chris Demetral,7,8.0,3.975025263461816,0.0,1.0,6.08632010168204E-5,237
6072,Brian Bonsall,7,8.0,3.975025263461816,0.0,1.0,6.086320101682041E-5,237
5372,James MacArthur,10,7.0,4.054857802800635,0.0,1.0,1.1212527906581537E-4,250
5373,Andy Ho,10,7.0,4.054857802800635,0.0,1.0,1.1212527906581537E-4,250
4607,David Proval,3,9.0,4.728598238775805,0.0,1.0,5.4215478425498886E-5,238
7468,Russ Banham,6,8.0,4.071315143640826,0.0,1.0,7.589297173732277E-5,246
7464,Kristine DeBell,6,8.0,4.071315143640826,0.0,1.0,7.589297173732278E-5,246
7465,Kate Lynch,6,8.0,4.071315143640826,0.0,1.0,7.589297173732275E-5,246
7466,Kate Lynch,6,8.0,4.071315143640826,0.0,1.0,7.589297173732275E-5,246
7467,Chris Makepeace,6,8.0,4.071315143640826,0.0,1.0,7.589297173732275E-5,246
5184,Ann Cusack,8,8.0,3.823155767287426,0.0,1.0,7.204450794780036E-5,234
6779,Derek Richardson,3,8.0,4.285549299841201,0.0,1.0,4.635405059327228E-5,238
6780,Derek Richardson,3,8.0,4.285549299841201,0.0,1.0,4.635405059327228E-5,238
5945,Sharon Warren,11,8.0,3.8407680092392087,0.0,1.0,8.097549002811963E-5,241
6939,John Franklyn-Robbins,12,8.0,3.5679226216255233,0.0,1.0,7.830655406141928E-5,252
6940,Natasha Little,12,8.0,3.5679226216255233,0.0,1.0,7.830655406141928E-5,252
5204,Paul Terry,7,7.0,3.660459073191858,0.0,1.0,5.7869559429242755E-5,252
7259,Michael Legge,7,8.0,3.9620326259564025,0.0,1.0,5.9827268566926587E-5,252
7260,Amanda Root,7,8.0,3.9620326259564025,0.0,1.0,5.9827268566926587E-5,252
4985,Joseph Siravo,6,7.0,3.595640248303739,0.0,1.0,4.84774763743007E-5,239
6058,Martin Crewes,5,8.0,4.057745055579616,0.0,1.0,4.9313039328437764E-5,238
2919,Dan Fogler,5,8.0,4.243972859823877,0.0,1.0,6.308758058906188E-5,241
2920,Chris Marquette,5,8.0,4.243972859823877,0.0,1.0,6.308758058906187E-5,241
5874,Leah Remini,9,8.0,3.7285982387758048,0.0,1.0,6.624923432612625E-5,241
5512,Katija Pevec,10,8.0,4.465858235888552,0.0,1.0,9.972829319699491E-5,241
5513,Scout Taylor-Compton,10,8.0,4.465858235888552,0.0,1.0,9.972829319699491E-5,241
5514,Jane Lynch,10,8.0,4.465858235888552,0.0,1.0,9.972829319699491E-5,241
5515,Evan Peters,10,8.0,4.465858235888552,0.0,1.0,9.972829319699491E-5,241
2866,Kristy McNichol,5,9.0,5.4161974880900825,0.0,1.0,9.948819893206801E-5,229
2861,Joan Hackett,5,9.0,5.4161974880900825,0.0,1.0,9.948819893206801E-5,229
2862,Marsha Mason,5,9.0,5.4161974880900825,0.0,1.0,9.9488198932068E-5,229
2863,James Coco,5,9.0,5.4161974880900825,0.0,1.0,9.9488198932068E-5,229
2865,David Dukes,5,9.0,5.4161974880900825,0.0,1.0,9.948819893206801E-5,229
2602,Emma Chambers,8,8.0,3.86920744911217,0.0,1.0,6.852595515069744E-5,252
2603,James Dreyfus,8,8.0,3.86920744911217,0.0,1.0,6.852595515069744E-5,252
6953,Emilie de Ravin,13,7.0,3.6951061065396273,0.0,1.0,9.035181416436641E-5,237
6205,Hill Harper,9,8.0,3.894903998845099,0.0,1.0,7.407262194945325E-5,239
7447,Meg Foster,8,7.0,3.5889995669120833,0.0,1.0,6.663278850044814E-5,252
7448,Helen Shaver,8,7.0,3.5889995669120833,0.0,1.0,6.663278850044814E-5,252
6201,Nigel Bennett,9,8.0,3.894903998845099,0.0,1.0,7.407262194945325E-5,239
6202,Steve Harris,9,8.0,3.894903998845099,0.0,1.0,7.407262194945322E-5,239
6203,Leslie Bibb,9,8.0,3.894903998845099,0.0,1.0,7.407262194945323E-5,239
6204,Noah Danby,9,8.0,3.894903998845099,0.0,1.0,7.407262194945325E-5,239
2947,Chishu Ryu,7,8.0,5.07968817669987,1182.416406614733,0.42857142857142855,1.4675889879043466E-4,224
6176,Keiji Sada,3,8.0,5.131947451999422,0.0,1.0,7.191186397948555E-5,224
7672,Holly Sampson,3,8.0,3.924353977190703,0.0,1.0,3.638273305987022E-5,241
7119,Rebecca Pidgeon,5,8.0,3.603291468168038,0.0,1.0,4.4007298490791445E-5,239
4048,Will Sasso,4,9.0,4.455319763245272,0.0,1.0,5.5769262881463655E-5,252
6063,Matt McCoy,5,8.0,3.961310812761657,0.0,1.0,4.8579054140754194E-5,239
4370,Nick Mancuso,3,8.0,4.037823011404648,0.0,1.0,4.378816857621121E-5,239
4371,Raymond J. Barry,3,8.0,4.037823011404648,0.0,1.0,4.378816857621121E-5,239
6988,Paul Shenar,6,7.0,3.990038977912516,0.0,1.0,7.02769004815757E-5,240
5532,Malin Akerman,5,8.0,4.541071170781002,0.0,1.0,5.884074553192402E-5,230
5742,Nicholas Gonzalez,7,8.0,4.322650498051105,0.0,1.0,7.62529328874899E-5,240
4721,Ivan Sergei,8,8.0,4.033925220153025,0.0,1.0,8.179165277823563E-5,229
5572,Valentina Cervi,4,7.0,3.8677638227226794,0.0,1.0,4.2059548705737576E-5,248
5315,Molly Ringwald,5,8.0,4.028728165150859,0.0,1.0,6.443288504178885E-5,238
5316,Marisa Coughlan,5,8.0,4.028728165150859,0.0,1.0,6.443288504178886E-5,238
7670,Christopher Collet,3,8.0,4.033347769597229,0.0,1.0,4.462927573510924E-5,223
7671,Christopher Collet,3,8.0,4.033347769597229,0.0,1.0,4.462927573510924E-5,223
5844,Alexander Pollock,3,8.0,3.8296520860401326,0.0,1.0,3.521463713762806E-5,223
7427,Deanna Oliver,4,8.0,3.9920600548578027,0.0,1.0,6.755047481366004E-5,229
7428,Timothy Stack,4,8.0,3.9920600548578027,0.0,1.0,6.755047481366006E-5,229
7429,Thurl Ravenscroft,4,8.0,3.9920600548578027,0.0,1.0,6.755047481366006E-5,229
7430,Timothy E. Day,4,8.0,3.9920600548578027,0.0,1.0,6.755047481366004E-5,229
6064,Ella Mitchell,7,8.0,3.86314421827631,0.0,1.0,6.042865945009255E-5,238
6065,Jascha Washington,7,8.0,3.86314421827631,0.0,1.0,6.0428659450092547E-5,238
6235,Irma P. Hall,8,8.0,3.919590010105385,0.0,1.0,6.870585976398506E-5,249
6236,Jeffrey D. Sams,8,8.0,3.919590010105385,0.0,1.0,6.870585976398506E-5,249
4000,Carol White,3,8.0,4.160098166594485,0.0,1.0,4.010721257535875E-5,250
6976,Godfrey James,5,8.0,4.069294066695539,0.0,1.0,5.981554566001248E-5,250
6977,Nicky Henson,5,8.0,4.069294066695539,0.0,1.0,5.981554566001247E-5,250
6839,Ernest Torrence,5,9.0,4.762234733650931,0.0,1.0,8.352638372495224E-5,223
2347,O.P. Heggie,5,9.0,5.1027861989317165,0.0,1.0,8.869171653605204E-5,250
2348,Irene Browne,5,9.0,5.1027861989317165,0.0,1.0,8.869171653605204E-5,250
6825,Mya,12,8.0,3.9913382416630574,0.0,1.0,8.835033909495876E-5,239
6823,Michelle Krusiec,12,8.0,3.9913382416630574,0.0,1.0,8.835033909495876E-5,239
6824,Milo Ventimiglia,12,8.0,3.9913382416630574,0.0,1.0,8.835033909495877E-5,239
3904,Jimmy Fallon,6,8.0,3.942110581781435,409.39948588757676,0.6666666666666666,6.094488436368374E-5,241
7523,Bill Barretta,5,8.0,4.135412155334199,0.0,1.0,5.26401430305337E-5,232
7524,Ashanti Shequoyia Douglas,5,8.0,4.135412155334199,0.0,1.0,5.26401430305337E-5,232
7536,Jesse L. Martin,8,8.0,3.985996824021943,0.0,1.0,7.656037660330403E-5,238
7534,Idina Menzel,8,8.0,3.985996824021943,0.0,1.0,7.656037660330403E-5,238
7535,Tracie Thoms,8,8.0,3.985996824021943,0.0,1.0,7.656037660330403E-5,238
4796,Taylor Nichols,5,9.0,4.4306337519849865,0.0,1.0,7.589859984184534E-5,244
6020,Genevieve Buechner,4,8.0,3.7271546123863146,0.0,1.0,4.6673229746720595E-5,239
6021,Christopher Britton,4,8.0,3.7271546123863146,0.0,1.0,4.6673229746720595E-5,239
3913,Barbara Sukowa,3,9.0,4.209325826476108,0.0,1.0,5.850152209293697E-5,247
3914,Ian Richardson,3,9.0,4.209325826476108,0.0,1.0,5.850152209293697E-5,247
3968,Pamela Hart,5,8.0,4.396852894470911,0.0,1.0,6.979249554928738E-5,239
7463,Christina Milian,9,8.0,3.9556806698426445,0.0,1.0,7.68777968175995E-5,222
3907,William Mapother,7,8.0,3.632597083874693,0.0,1.0,5.646207844538746E-5,239
7628,Tracy Camilla Johns,4,8.0,4.343583080698715,0.0,1.0,5.7491146770950586E-5,230
7626,John Canada Terrell,4,8.0,4.343583080698715,0.0,1.0,5.7491146770950586E-5,230
7627,Tommy Redmond Hicks,4,8.0,4.343583080698715,0.0,1.0,5.7491146770950586E-5,230
7319,"Clifton Collins, Jr.",14,8.0,3.6939512054280352,0.0,1.0,9.704815387868651E-5,243
7320,Ian Somerhalder,14,8.0,3.6939512054280352,0.0,1.0,9.704815387868652E-5,243
7269,Charlie O'Connell,7,8.0,3.9719936480438864,0.0,1.0,6.0900377998440216E-5,238
7270,David Herman,7,8.0,3.9719936480438864,0.0,1.0,6.090037799844022E-5,238
6056,Layla Roberts,4,8.0,4.24512776093547,0.0,1.0,5.010104982672839E-5,222
6057,Oliver Cotton,4,8.0,4.24512776093547,0.0,1.0,5.0101049826728396E-5,222
6763,Barry Primus,6,7.0,3.677638227226794,0.0,1.0,6.0941913305928645E-5,248
