Source,Target,Type,Id,Label,Weight
1822018,7692003,Undirected,385,,1
1822018,2809894,Undirected,386,,2
1822018,4014641,Undirected,387,,1
1822018,10325943,Undirected,388,,1
1822018,7209153,Undirected,389,,1
1822018,2322204,Undirected,390,,1
1822018,7709503,Undirected,391,,1
1822018,7619956,Undirected,392,,1
1822018,6377812,Undirected,393,,2
1822018,1983857,Undirected,394,,2
1822018,2456143,Undirected,395,,2
1822018,290181,Undirected,396,,1
1822018,44111,Undirected,397,,1
1822018,2189426,Undirected,398,,1
1822018,3914785,Undirected,399,,1
7692003,2809894,Undirected,400,,1
7692003,4014641,Undirected,401,,1
2809894,4014641,Undirected,402,,1
2809894,10325943,Undirected,403,,1
2809894,7209153,Undirected,404,,1
2809894,2322204,Undirected,405,,1
2809894,3504578,Undirected,406,,1
2809894,2904703,Undirected,407,,1
2809894,4738440,Undirected,408,,1
2809894,7429089,Undirected,409,,1
10325943,7209153,Undirected,410,,1
10325943,2322204,Undirected,411,,1
10325943,7880211,Undirected,412,,1
10325943,3514251,Undirected,413,,1
10325943,868783,Undirected,414,,1
7209153,2322204,Undirected,415,,1
2322204,4796185,Undirected,416,,1
2322204,5244299,Undirected,417,,1
2322204,4453866,Undirected,418,,1
5774815,1621259,Undirected,419,,1
5774815,7709503,Undirected,420,,1
5774815,105208,Undirected,421,,1
1621259,7709503,Undirected,422,,1
1621259,105208,Undirected,423,,1
1621259,2920170,Undirected,424,,1
1621259,1090559,Undirected,425,,1
1621259,1584223,Undirected,426,,1
1621259,1998788,Undirected,427,,1
7709503,105208,Undirected,428,,2
7709503,5933662,Undirected,429,,1
7709503,7619956,Undirected,430,,2
7709503,1677953,Undirected,431,,1
7709503,6377812,Undirected,432,,1
7709503,1983857,Undirected,433,,1
105208,5933662,Undirected,434,,1
105208,7619956,Undirected,435,,1
105208,1677953,Undirected,436,,1
105208,2031548,Undirected,437,,3
105208,6628894,Undirected,438,,1
105208,8623879,Undirected,439,,1
105208,1765216,Undirected,440,,1
105208,1086808,Undirected,441,,1
105208,2589354,Undirected,442,,1
105208,3787502,Undirected,443,,1
105208,8499443,Undirected,444,,1
105208,554992,Undirected,445,,1
105208,2744994,Undirected,446,,1
105208,10435548,Undirected,447,,1
105208,256218,Undirected,448,,1
3410787,4796185,Undirected,449,,1
3410787,3373431,Undirected,450,,1
3410787,3026395,Undirected,451,,1
3410787,2031548,Undirected,452,,3
3410787,3446647,Undirected,453,,1
3410787,3787502,Undirected,454,,1
3410787,1893044,Undirected,455,,1
3410787,8499443,Undirected,456,,1
3410787,3507613,Undirected,457,,1
3410787,7793806,Undirected,458,,1
3410787,8410328,Undirected,459,,1
4796185,3373431,Undirected,460,,1
4796185,3026395,Undirected,461,,1
4796185,5244299,Undirected,462,,1
4796185,4453866,Undirected,463,,1
3373431,3026395,Undirected,464,,1
3026395,2031548,Undirected,465,,1
3026395,1584223,Undirected,466,,1
3026395,10328620,Undirected,467,,1
3026395,3695986,Undirected,468,,1
3753241,5244299,Undirected,469,,1
3753241,1681782,Undirected,470,,1
3753241,4453866,Undirected,471,,1
3753241,3691363,Undirected,472,,1
3753241,3446647,Undirected,473,,1
3753241,3612187,Undirected,474,,1
5244299,1681782,Undirected,475,,1
5244299,4453866,Undirected,476,,2
1681782,4453866,Undirected,477,,1
4453866,5933662,Undirected,478,,1
4453866,1677953,Undirected,479,,1
4453866,1183586,Undirected,480,,1
4453866,8066492,Undirected,481,,1
4453866,7838137,Undirected,482,,1
4453866,10702309,Undirected,483,,1
5933662,7619956,Undirected,484,,1
5933662,1677953,Undirected,485,,1
5933662,1183586,Undirected,486,,1
5933662,8066492,Undirected,487,,1
7619956,1677953,Undirected,488,,1
7619956,6377812,Undirected,489,,1
7619956,1983857,Undirected,490,,1
1677953,7838137,Undirected,491,,1
1677953,10702309,Undirected,492,,1
3504578,2904703,Undirected,493,,1
3504578,4738440,Undirected,494,,1
3504578,7429089,Undirected,495,,1
2904703,4738440,Undirected,496,,1
2904703,7429089,Undirected,497,,1
4738440,7429089,Undirected,498,,1
1183586,8066492,Undirected,499,,1
1183586,2983625,Undirected,500,,2
1183586,7410350,Undirected,501,,1
1183586,6051868,Undirected,502,,1
1183586,7303421,Undirected,503,,1
1183586,2609161,Undirected,504,,1
7880211,3514251,Undirected,505,,1
7880211,868783,Undirected,506,,1
7880211,3079890,Undirected,507,,1
7880211,602626,Undirected,508,,1
7880211,6974138,Undirected,509,,1
7880211,620302,Undirected,510,,2
7880211,6350126,Undirected,511,,1
7880211,10765371,Undirected,512,,1
7880211,1652982,Undirected,513,,1
3514251,868783,Undirected,514,,1
1173286,2455522,Undirected,515,,2
1173286,4044192,Undirected,516,,1
1173286,1756844,Undirected,517,,1
1173286,1405137,Undirected,518,,1
1173286,3172791,Undirected,519,,1
1173286,5680614,Undirected,520,,1
1173286,423495,Undirected,521,,1
2455522,4044192,Undirected,522,,1
2455522,1756844,Undirected,523,,1
2455522,1405137,Undirected,524,,1
2455522,3172791,Undirected,525,,1
2455522,5680614,Undirected,526,,1
2455522,423495,Undirected,527,,1
4044192,1756844,Undirected,528,,1
4044192,1405137,Undirected,529,,1
1756844,1405137,Undirected,530,,1
3079890,10126155,Undirected,531,,1
3079890,5637414,Undirected,532,,1
3079890,602626,Undirected,533,,2
3079890,6974138,Undirected,534,,2
3079890,620302,Undirected,535,,1
10126155,5637414,Undirected,536,,1
10126155,602626,Undirected,537,,1
10126155,6974138,Undirected,538,,1
5637414,602626,Undirected,539,,1
5637414,6974138,Undirected,540,,1
602626,6974138,Undirected,541,,2
602626,620302,Undirected,542,,1
6974138,620302,Undirected,543,,1
3172791,5680614,Undirected,544,,1
