Source,Target,Type,Id,Label,Weight
18,1355,Undirected,364,,1.0
18,1384,Undirected,365,,1.0
18,1491,Undirected,366,,1.0
18,1497,Undirected,367,,1.0
18,1520,Undirected,368,,1.0
18,1718,Undirected,369,,1.0
18,1733,Undirected,370,,1.0
18,1904,Undirected,371,,1.0
18,1968,Undirected,372,,1.0
18,2084,Undirected,373,,1.0
18,2125,Undirected,374,,1.0
19,62,Undirected,375,,1.0
19,73,Undirected,376,,1.0
19,74,Undirected,377,,1.0
19,202,Undirected,378,,1.0
19,223,Undirected,379,,1.0
19,239,Undirected,380,,1.0
19,262,Undirected,381,,1.0
19,271,Undirected,382,,1.0
19,405,Undirected,383,,1.0
19,500,Undirected,384,,1.0
19,550,Undirected,385,,1.0
19,628,Undirected,386,,1.0
19,696,Undirected,387,,1.0
19,1116,Undirected,388,,1.0
19,1571,Undirected,389,,1.0
19,1612,Undirected,390,,1.0
19,2112,Undirected,391,,1.0
19,2162,Undirected,392,,1.0
19,2242,Undirected,393,,1.0
19,2364,Undirected,394,,1.0
20,21,Undirected,395,,1.0
20,22,Undirected,396,,1.0
20,52,Undirected,397,,1.0
20,56,Undirected,398,,1.0
20,64,Undirected,399,,1.0
20,132,Undirected,400,,1.0
20,254,Undirected,401,,1.0
20,255,Undirected,402,,1.0
20,275,Undirected,403,,1.0
20,338,Undirected,404,,1.0
20,340,Undirected,405,,1.0
20,369,Undirected,406,,1.0
20,370,Undirected,407,,1.0
20,376,Undirected,408,,1.0
20,464,Undirected,409,,1.0
20,520,Undirected,410,,1.0
20,553,Undirected,411,,1.0
20,568,Undirected,412,,1.0
20,617,Undirected,413,,1.0
20,650,Undirected,414,,1.0
20,674,Undirected,415,,1.0
20,694,Undirected,416,,1.0
20,775,Undirected,417,,1.0
20,1043,Undirected,418,,1.0
20,1184,Undirected,419,,1.0
20,1284,Undirected,420,,1.0
20,1977,Undirected,421,,1.0
20,2452,Undirected,422,,1.0
21,56,Undirected,423,,1.0
21,64,Undirected,424,,1.0
21,132,Undirected,425,,1.0
21,317,Undirected,426,,1.0
21,321,Undirected,427,,1.0
21,338,Undirected,428,,1.0
21,369,Undirected,429,,1.0
21,370,Undirected,430,,1.0
21,395,Undirected,431,,1.0
21,431,Undirected,432,,1.0
21,464,Undirected,433,,1.0
21,553,Undirected,434,,1.0
21,568,Undirected,435,,1.0
21,617,Undirected,436,,1.0
21,665,Undirected,437,,1.0
21,674,Undirected,438,,1.0
21,775,Undirected,439,,1.0
21,945,Undirected,440,,1.0
21,1043,Undirected,441,,1.0
21,1054,Undirected,442,,1.0
21,1069,Undirected,443,,1.0
21,1184,Undirected,444,,1.0
21,1267,Undirected,445,,1.0
21,1460,Undirected,446,,1.0
21,1543,Undirected,447,,1.0
21,1550,Undirected,448,,1.0
21,1595,Undirected,449,,1.0
21,1774,Undirected,450,,1.0
21,1867,Undirected,451,,1.0
21,1977,Undirected,452,,1.0
21,1991,Undirected,453,,1.0
21,2159,Undirected,454,,1.0
21,2247,Undirected,455,,1.0
21,2374,Undirected,456,,1.0
21,2452,Undirected,457,,1.0
22,52,Undirected,458,,1.0
22,221,Undirected,459,,1.0
22,244,Undirected,460,,1.0
22,255,Undirected,461,,1.0
22,340,Undirected,462,,1.0
22,376,Undirected,463,,1.0
22,438,Undirected,464,,1.0
22,520,Undirected,465,,1.0
22,650,Undirected,466,,1.0
22,782,Undirected,467,,1.0
22,859,Undirected,468,,1.0
22,1323,Undirected,469,,1.0
22,1445,Undirected,470,,1.0
22,1633,Undirected,471,,1.0
22,1687,Undirected,472,,1.0
22,1755,Undirected,473,,1.0
22,1910,Undirected,474,,1.0
22,1967,Undirected,475,,1.0
22,2027,Undirected,476,,1.0
22,2303,Undirected,477,,1.0
24,27,Undirected,478,,1.0
24,75,Undirected,479,,1.0
24,573,Undirected,480,,1.0
24,797,Undirected,481,,1.0
24,918,Undirected,482,,1.0
24,996,Undirected,483,,1.0
