Id,Label
1281,Lucas
1282,Square Dance
1283,Quadrophenia
1284,Zenon: Girl of the 21st Century
1285,Dynasty: The Reunion
1286,Star Wars: Shadows of the Empire
1287,Mission: Impossible
1288,Control Room
1289,Circus
1290,Sleepers
1291,The Exorcist
1292,Young Adam
1293,Dick Tracy
1294,The Jungle Book
1295,When a Man Loves a Woman
1296,Pets or Meat: The Return to Flint
1297,Scooby-Doo 2: Monsters Unleashed
1298,Soldier
1299,National Lampoon's Last Resort
1300,Behind Enemy Lines
1301,The Princess Diaries 2: Royal Engagement
1302,Posse
1303,Outbreak
1304,More
1305,Agent Cody Banks 2: Destination London
1306,Dr. Dolittle 2
1307,Multiplicity
1308,Short Circuit
1309,1969
1310,"Welcome Home, Roxy Carmichael"
1311,Dumb & Dumber
1312,Blind Date
1313,The Village
1314,Scandal
1315,Peter Pan
1316,En malas compañías
1317,Boys Town
1318,Over the Edge
1319,Scenes from a Marriage
1320,James and the Giant Peach
1321,Die Wei�?e Rose
1322,Amazing Stories
1323,Cliffhanger
1324,Hair
1325,"Spring, Summer, Fall, Winter... and Spring"
1326,Getting Any?
1327,Brother
1328,Homerun
1329,The Dead
1330,Josie and the Pussycats
1331,Bishonen
1332,Mo' Better Blues
1333,Jabberwocky
1334,Phenomenon
1335,Camille Claudel
1336,Dog Park
1337,Bulldog Drummond
1338,Bulldog Drummond's Third Round
1339,The Witness
1340,Head of State
1341,L'Appartement
1342,The Courtship of Eddie's Father
1343,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean"
1344,Bring It On
1345,The Baby-Sitters Club
1346,Alice in Wonderland
1347,Country
1348,Sweet Dreams
1349,Anna
1350,Music Box
1351,But I'm a Cheerleader
1352,The Grifters
1353,Mr. & Mrs. Bridge
1354,Indochine
1355,Taking Lives
1356,Father of the Bride
1357,"Faster, Pussycat! Kill! Kill!"
1358,Wilson
1359,Berserker
1360,Berserker
1361,Suddenly
1362,Whistle!
1363,Promised Land
1364,Phone Booth
1365,Teaching Mrs. Tingle
1366,S.W.A.T.
1367,Tom & Viv
1368,Little Women
1369,Marvin's Room
1370,El Cid
1371,True Colors
1372,Arsenic and Old Lace
1373,New York Minute
1374,Antonia: A Portrait of the Woman
1375,Catwoman
1376,Une robe d'été
1377,"Princess Nicotine; or, The Smoke Fairy"
1378,Road
1379,Under My Skin
1380,Olympia
1381,Sophie's World
1382,Omagh
1383,Resident Evil: Apocalypse
1384,61*
1385,Cobb
1386,Spartan
1387,Porky's Duck Hunt
1388,The Navigators
1389,Symbiosis
1390,Total Eclipse
1391,A Midwinter's Tale
1392,Sitcom
1393,Caravan of Courage: An Ewok Adventure
1394,Ewoks: The Battle for Endor
1395,The Black Cauldron
1396,Wonderful Life
1397,La Fée aux Choux
1398,Swiss Family Robinson
1399,Terrorists: The Kids They Sentenced
1400,�? Hauteur d'homme
1401,Suzhou River
1402,"He's a Woman, She's a Man"
1403,Once a Thief
1404,Rouge
1405,"All's Well, Ends Well"
1406,Outland
1407,Double Jeopardy
1408,Judgment Night
1409,Dance with a Stranger
1410,Les amitiés particulières
1411,Twilight
1412,Endless Love
1413,Collateral
1414,Dead Ringers
1415,Edvard Munch
1416,Savior
1417,Alice
1418,Alice
1419,�??年女�?�
1420,10
1421,Culloden
1422,Boiler Room
1423,Fetishes
1424,Kolberg
1425,Point of Order
1426,Young Mr. Lincoln
1427,42nd Street
1428,Sebastian
1429,Babylon 5: The Gathering
1430,"Westinghouse Works, 1904"
1431,The Libertine
1432,Seduction: The Cruel Woman
1433,Varning för Jönssonligan
1434,Jönssonligan och Dynamit-Harry
1435,Jönssonligan dyker upp igen
1436,Jönssonligan på Mallorca
1437,Jönssonligan och den svarta diamanten
1438,Jönssonligans största kupp
1439,Somebody Up There Likes Me
1440,"Brother, Can You Spare a Dime?"
1441,Frantic
1442,Zulu
1443,Bettie Page: Dark Angel
1444,Armed and Dangerous
1445,Look Who's Talking
1446,Guinevere
1447,Always
1448,Cyclo
1449,Looney Tunes: Back in Action
1450,Air America
1451,Kama Sutra: A Tale of Love
1452,Tobacco Road
1453,Freeway
1454,Shampoo
1455,The Heartbreak Kid
1456,God's Angry Man
1457,Harry Potter and the Half-Blood Prince
1458,Duck and Cover
1459,Boris and Natasha
1460,The Singing Detective
1461,In the Time of the Butterflies
1462,Crumb
1463,Happiness
1464,Ararat
1465,Stray Dog
1466,The Bourne Supremacy
1467,Sleepover
1468,Tom and Jerry
1469,Quatermass and the Pit
1470,The Gambler
1471,Avalon
1472,Kismet
1473,Papillon
1474,The Count of Monte Cristo
1475,The Count of Monte Cristo
1476,"To Wong Foo, Thanks for Everything! Julie Newmar"
1477,Harold & Kumar Go to White Castle
1478,1984
1479,Roots
1480,Nineteen Eighty-Four
1481,Spider
1482,This Island Earth
1483,The Crow: City of Angels
1484,The Crow: Salvation
1485,Ong-Bak: Muay Thai Warrior
1486,Escaflowne
1487,Kronos
1488,Destination Moon
1489,Mannequin
1490,Murphy's War
1491,Gone in Sixty Seconds
1492,Hullabaloo
1493,Breakin' All the Rules
1494,No Way Out
1495,Dans une galaxie près de chez vous
1496,PT 109
1497,Breaker Morant
1498,The Portrait of a Lady
1499,Stitch! The Movie
1500,Gas Light
1501,Celebrity
1502,Spokane
1503,Robots
1504,"The Beast from 20,000 Fathoms"
1505,Magic
1506,Peyton Place
1507,It! The Terror from Beyond Space
1508,X
1509,Vagabond
1510,Antwone Fisher
1511,Evolution
1512,Public Toilet
1513,Team America: World Police
1514,AVP: Alien vs. Predator
1515,Road House
1516,The Magician
1517,Brewster's Millions
1518,Munna Bhai M.B.B.S.
1519,Spellbound
1520,Foxfire
1521,Caveman
1522,Clockwise
1523,The Three Musketeers
1524,Chopper
1525,¡Three Amigos!
1526,Startup.com
1527,The Emperor's Shadow
1528,Circus
1529,Pennies From Heaven
1530,"Win, Lose and Kaboom"
1531,1900
1532,"Happy Birthday, Wanda June"
1533,Casualties of Love: The Long Island Lolita Story
1534,Scorpio Rising
1535,Real Life
1536,Chicken
1537,Alice in Wonderland
1538,Berkeley Square
1539,MASH
1540,"The Super Dimension Fortress Macross II: Lovers, Again"
1541,Daylight
1542,Rugrats Go Wild!
1543,The Gun in Betty Lou's Handbag
1544,¡Vámonos con Pancho Villa!
1545,I Am Curious
1546,Orlando
1547,All the Queen's Men
1548,Shot
1549,Restless
1550,Dinosaur
1551,Exorcist: The Beginning
1552,Intimacy
1553,Somewhere in Time
1554,Cars
1555,His Majesty O'Keefe
1556,Legend
1557,Chronos
1558,Cube 2: Hypercube
1559,The Motorcycle Diaries
1560,Rounders
1561,Together
1562,Blink
1563,Sleeping with the Enemy
1564,The Naked Gun 2½: The Smell of Fear
1565,"Honey, I Blew Up the Kid"
1566,Anacondas: The Hunt for the Blood Orchid
1567,"Race for Your Life, Charlie Brown"
1568,Lumumba
1569,Casino Royale
1570,Remo Williams: The Adventure Begins
1571,Lovin' Molly
1572,Bat*21
1573,Reign: The Conqueror
1574,Cocoon
1575,Cocoon: The Return
1576,Beyond the Sea
1577,Kelly's Heroes
1578,Taegukgi
1579,In Harm's Way
1580,Urban Legend
1581,Lambada
1582,Revenge
1583,The Wizard
1584,The Sea Hawk
1585,Miracle Mile
1586,About Last Night
1587,Revenge of the Nerds II: Nerds in Paradise
1588,Puttin' on the Ritz
1589,Heavy
1590,North
1591,The Hole
1592,Pushing Hands
1593,Dangerous Curves
1594,The Pleasure Garden
1595,The Green Mile
1596,What About Bob?
1597,Mystery Science Theater 3000: The Movie
1598,House on Haunted Hill
1599,Mr. Destiny
1600,The Manchurian Candidate
1601,Judith Krantz's Till We Meet Again
1602,Mr. Nice Guy
1603,Sister Act 2: Back in the Habit
1604,I Know Where I'm Going!
1605,Angus
1606,Hey Arnold!: The Movie
1607,Swimming Pool
1608,The Haunting
1609,Lost Boys of Sudan
1610,Izzy & Moe
1611,Cheaters
1612,The Taking of Pelham One Two Three
1613,The Haunting
1614,Tanga
1615,Cats & Dogs
1616,Tequila Sunrise
1617,Elektra
1618,SST: Death Flight
1619,Tall Tale
1620,Congo
1621,Battle of the Bulge
1622,Mermaids
1623,House of Wax
1624,Fathers' Day
1625,Midway
1626,Flirting
1627,Titus
1628,Swordfish
1629,The Bourne Identity
1630,Barbarians at the Gate
1631,The Guardian
1632,Hustle
1633,Summer School
1634,( )
1635,Edge of Darkness
1636,Event Horizon
1637,Grand Prix
1638,Twisted
1639,Blue Desert
1640,Millennium
1641,Shaft
1642,Churchill: The Hollywood Years
1643,Old School
1644,Heroism
1645,Never Say Die
1646,Vampires
1647,Mrs. Parker and the Vicious Circle
1648,Babette's Feast
1649,Sex: The Annabel Chong Story
1650,World's Biggest Gang Bang
1651,Tape
1652,State of Grace
1653,Robin Hood
1654,Peter Pan
1655,Watership Down
1656,John Carter of Mars
1657,The Hitchhiker's Guide to the Galaxy
1658,Mortal Kombat
1659,Pitch
1660,Premise
1661,Sybil
1662,Top Secret!
1663,Full Frontal
1664,CLANNAD
1665,What the #$*! Do We Know!?
1666,Sequence
1667,Air
1668,Vanity Fair
1669,Cyberman
1670,Wimbledon
1671,Where's Charley?
1672,Hollywood
1673,Ratatouille
1674,Dark Days
1675,Rock 'n' Roll High School
1676,Gothic
1677,Hawks
1678,Bocaccio '70
1679,Ray
1680,Broken Arrow
1681,Broken Arrow
1682,Downfall
1683,By Dawn's Early Light
1684,Ett hål i mitt hjärta
1685,Hired!
1686,Ransom
1687,Look Who's Talking Too
1688,Pirates of the Caribbean: Dead Man's Chest
1689,Ungeküsst soll man nicht schlafen gehn
1690,Everyone's Child
1691,Mon oncle d'Amérique
1692,Black Sabbath
1693,Nam's Angels
1694,Mambo Italiano
1695,Sirens
1696,Chairman of the Board
1697,Fight Club
1698,Wicker Park
1699,The Gate
1700,The Farmer's Wife
1701,Screamers
1702,Little Nicky
1703,"A Lonesome, Final Battle: The Father of Z-Warrior Son Gokū, who Challenged Freeza"
1704,"Pianese Nunzio, 14 anni a maggio"
1705,Passenger
1706,Somersault
1707,Pretty Baby
1708,Jönssonligan får guldfeber
1709,Jönssonligan spelar högt
1710,�?sa-Nisse
1711,Glitter
1712,AI
1713,Out of the Blue
1714,White Fang
1715,First Daughter
1716,Baseball
1717,The Final Cut
1718,The House of the Spirits
1719,The Immoral Mr. Teas
1720,Angel's Egg
1721,Fat Pizza: The Movie
1722,Winchester '73
1723,Saw
1724,Once Upon a Crime...
1725,Elizabeth: The Golden Age
1726,I Yabba-Dabba Do!
1727,Devil's Playground
1728,Flash Gordon's Trip to Mars
1729,God's Army
1730,Meteor
1731,City Hall
1732,Bushido Blade
1733,Flesh & Blood
1734,[[Russian language|Russian]]
1735,My Boyfriend's Back
1736,Laughing Gas
1737,Rabbit Test
1738,Beowulf
1739,Resident Evil
1740,U.F.O.
1741,FahrenHYPE 9/11
1742,Kana�?
1743,The Hand That Rocks the Cradle
1744,Big Momma's House
1745,Amerika
1746,Ned Kelly
1747,My Dog Skip
1748,Black Sheep
1749,Blank Check
1750,Cecil B. Demented
1751,Heavy Weights
1752,Rikishi
1753,Stalingrad
1754,Batman Beyond: Return of the Joker
1755,Madhouse
1756,Cellular
1757,I �?� Huckabees
1758,Abraham Lincoln
1759,Layer Cake
1760,Ocean's Twelve
1761,Dracula
1762,Speed 2: Cruise Control
1763,Hot Shots!
1764,Dracula
1765,Black Sun
1766,Männer wie wir
1767,Rollerball
1768,Rollerball
1769,She's All That
1770,Clean
1771,Pokémon: Destiny Deoxys
1772,Paper Moon
1773,History Is Made at Night
1774,Primal Fear
1775,Mike Bassett: England Manager
1776,Kurt & Courtney
1777,Cat People
1778,Bombay
1779,Gidget
1780,Bells Are Ringing
1781,Everyman's Feast
1782,Anna Karenina
1783,Good Morning
1784,Monsignor
1785,Deathtrap
1786,Morgan Stewart's Coming Home
1787,Rebirth of Fusion!! Gokū and Vegeta!!
1788,Woodstock
1789,Metroland
1790,Amadeus
1791,The Skulls
1792,Je t'aime John Wayne
1793,P.S.
1794,The Island
1795,Mishima: A Life in Four Chapters
1796,Dead Zone
1797,Tales from the Crypt
1798,Shall We Dance?
1799,Radio Flyer
1800,Something Wild
1801,Scooby-Doo
1802,Making Mr. Right
1803,Soul Food
1804,Phoenix
1805,L'Atlantide
1806,Oliver's Story
1807,The Three Marias
1808,Airport '77
1809,Mobile Suit Gundam SEED: Special Edition
1810,The Story of G.I. Joe
1811,The X Files
1812,Once a Thief
1813,Samsara
1814,"Don't Hang Up, Tough Guy!"
1815,Dünyayı Kurtaran Adam
1816,Quill
1817,The Mark of Zorro
1818,The Mark of Zorro
1819,The Draughtsman's Contract
1820,Turkish Delight
1821,Robin Hood
1822,SuperBabies: Baby Geniuses 2
1823,Revenge of the Nerds III: The Next Generation
1824,Revenge of the Nerds IV: Nerds in Love
1825,Scrooge
1826,Knots Landing: Back to the Cul-de-Sac
1827,Atlantis
1828,Atlantis: Milo's Return
1829,The Guru
1830,Alfie
1831,Go
1832,I Confess
1833,Mr. Mike's Mondo Video
1834,The Rutles
1835,Bongwater
1836,Asoka
1837,Carrington V.C.
1838,Ring 0: Birthday
1839,Kung Pow! Enter the Fist
1840,Idiot's Delight
1841,The Last Command
1842,Let's Rock
1843,Don't Knock the Rock
1844,Enigma
1845,Killer's Kiss
1846,Brainstorm
1847,Marie Antoinette
1848,Birth
1849,Silsila
1850,Geronimo's Last Raid
1851,Kinsey
1852,Cliff 'em All
1853,Micki + Maude
1854,Police Academy 2: Their First Assignment
1855,Tanner '88
1856,Lone Star
1857,"Augustin, King of Kung-Fu"
1858,Contempt
1859,Céline et Julie vont En Bateau
1860,Bedazzled
1861,Bulletproof
1862,Blackrock
1863,L'Amour fou
1864,Georgia
1865,The Grave
1866,�?yle Bir Kadın Ki
1867,Timeline
1868,Planet of the Apes
1869,Gold Diggers of '49
1870,Bagdad
1871,Shock
1872,National Lampoon's Christmas Vacation
1873,Mr. Majestyk
1874,Unfaithful
1875,National Lampoon's Van Wilder
1876,Dragonfly
1877,What a Girl Wants
1878,"Goodbye, Mr. Chips"
1879,[[Japanese language|Japanese]]
1880,The Great Escape II: The Untold Story
1881,A Sound of Thunder
1882,The Mother
1883,Paparazzi
1884,Willard
1885,Crossroads
1886,Thirteen Days
1887,Blade: Trinity
1888,Daredevil
1889,The Messenger: The Story of Joan of Arc
1890,Elektra
1891,Caravaggio
1892,Dead End
1893,It's a Very Merry Muppet Christmas Movie
1894,Around the World in Eighty Days
1895,Concrete
1896,The Misfits
1897,Some Kind of Monster
1898,Primer
1899,Don't Let It Get You
1900,The Blue Lagoon
1901,The Secret Garden
1902,Pizza
1903,Yu Yu Hakusho: Poltergeist Report
1904,Alexander
1905,True Stories
1906,Come and Get It
1907,O
1908,Bonjour tristesse
1909,Henry: Portrait Of A Serial Killer
1910,The Green Berets
1911,Delgo
1912,Submission
1913,"Me, Myself & Irene"
1914,Industrial Symphony No. 1
1915,I'm A Juvenile Delinquent - Jail Me!
1916,Calamity Jane
1917,Ilsa: She-Wolf of the SS
1918,Forbidden Forest
1919,Diner
1920,Fallen
1921,Antitrust
1922,Troll Bridge
1923,3: The Dale Earnhardt Story
1924,Tierra
1925,Universe
1926,Bridget Jones: The Edge of Reason
1927,Jud Sü�?
1928,King of the Hill
1929,Conspiracy
1930,"What's Up, Doc?"
1931,Pettin' in the Park
1932,Jackass: The Movie
1933,Closer
1934,K-9
1935,Tonite Let's All Make Love in London
1936,Road Trip
1937,Darkness Falls
1938,Identity
1939,Ginger Snaps 2: Unleashed
1940,Kiss the Girls
1941,All the King's Men
1942,Mifune's Last Song
1943,Mickey's Twice Upon a Christmas
1944,Stigmata
1945,Mimic
1946,Double Tap
1947,"Goodbye, Mr. Chips"
1948,Sink the Bismarck!
1949,[[Voodoo Academy]]
1950,Riding the Bullet
1951,The Way of All Flesh
1952,Scrooge
1953,Hero
1954,"The Line, the Cross and the Curve"
1955,Fahrenheit 9/11½
1956,Scratch
1957,The Enforcer
1958,Heart of Glass
1959,Override
1960,Teddy Bear
1961,The Shining
1962,Born in East L.A.
1963,Ecstasy
1964,The Big Bounce
1965,Book of Shadows: Blair Witch 2
1966,Intermission
1967,Presumed Innocent
1968,Imagining Argentina
1969,Hide and Seek
1970,Godzilla
1971,Wilde
1972,Robotech: The Shadow Chronicles
1973,CKY
1974,How to Kill Your Neighbor's Dog
1975,The Order
1976,The Order
1977,Chicken Little
1978,Oliver Twist
1979,Domino
1980,Baywatch: Hawaiian Wedding
1981,Hype!
1982,2010: The Year We Make Contact
1983,Car Wash
1984,The Shining
1985,Rules of Engagement
1986,Aces High
1987,Bright Eyes
1988,Provocateur
1989,King Rat
1990,Jin-Roh: The Wolf Brigade
1991,King David
1992,Titanic
1993,Puss in Boots
1994,That Darn Cat!
1995,Trick... or Treat?
1996,"""From Time to Time""/""De Temps en Temps"""
1997,"I, Claudia"
1998,Castaway
1999,The Fan
2000,The Broken Hearts Club: A Romantic Comedy
2001,High Voltage
2002,World War III
2003,The Testaments: Of One Fold and One Shepherd
2004,Look at Me
2005,Someone Like You
2006,Prey for Rock & Roll
2007,The Little Rascals
2008,Constantine
2009,"Nu, pogodi!"
2010,Queen Bee
2011,Geri's Game
2012,Gumshoe
2013,Homeward Bound: The Incredible Journey
2014,Weekend at Bernie's II
2015,"Bagi, the Monster of Mighty Nature"
2016,The Killing Fields
2017,Devil's Gate
2018,Oliver Twist
2019,Shogun
2020,Von Ryan's Express
2021,That's Entertainment!
2022,That's Entertainment III
2023,That's Dancing!
2024,Young Dr. Kildare
2025,Junior
2026,Tommy
2027,Vincent
2028,Dunkirk
2029,Curdled
2030,My Best Friend's Birthday
2031,That Was Then... This Is Now
2032,Nowhere
2033,Face to Face
2034,Central do Brasil
2035,Pigskin Parade
2036,Topper
2037,Beauty and the Beast
2038,Penn & Teller Get Killed
2039,"No Retreat, No Surrender"
2040,Silver City
2041,Lemony Snicket's A Series of Unfortunate Events
2042,"All's Well, Ends Well Too"
2043,Monkey Business
2044,Boundin'
2045,"New York, New York"
2046,Hellzapoppin'
2047,For Love of the Game
2048,Patch Adams
2049,Project X
2050,Sugar & Spice
2051,Uzumaki
2052,Twins
2053,Weekend at Bernie's
2054,Gettysburg
2055,Dumb & Dumberer
2056,Empire
2057,Blackmail
2058,Anne of Green Gables
2059,Anne of Avonlea
2060,Sweet Sweetback's Baadasssss Song
2061,BAADASSSSS!
2062,I'm All Right Jack
2063,Enigma
2064,Erin Brockovich
2065,Yu-Gi-Oh! The Movie: Pyramid of Light
2066,Tobruk
2067,Les bons débarras
2068,Mockingbird Don't Sing
2069,Creep
2070,Heimat
2071,Batman & Mr. Freeze: SubZero
2072,Mary Shelley's Frankenstein
2073,Kahin to Hogaa
2074,Gray's Anatomy
2075,Knife in the Water
2076,Leo
2077,Foxfire
2078,Bottle Rocket
2079,Sneakers
2080,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack"
2081,Cursed
2082,Shivers
2083,Night of the Living Dead
2084,Thursday
2085,Scared Straight!
2086,Candyman
2087,Nobody's Perfect
2088,Rebecca
2089,Agent Orange
2090,King of Kings
2091,Les Misérables
2092,Candy
2093,Fast Foods
2094,Hostage
2095,The Others
2096,East is East
2097,L'Auberge espagnole
2098,Kwaidan
2099,Street Fighter
2100,Phantom of the Opera
2101,Polyester
2102,Contraband
2103,Gone to Earth
2104,The Tales of Hoffmann
2105,Oh... Rosalinda!!
2106,Spanglish
2107,Cheech & Chong's Up in Smoke
2108,Patterns
2109,Cheech & Chong's Next Movie
2110,Vampire Hunter D: Bloodlust
2111,Oi! Warning
2112,Room Service
2113,Saps at Sea
2114,Anatomy
2115,Charlie and the Chocolate Factory
2116,See No Evil
2117,Smilla's Sense of Snow
2118,Exiled: A Law & Order Movie
2119,In My Father's Den
2120,"Free, White and 21"
2121,Hell's Angels
2122,Pop 'im Pop
2123,Anne of Green Gables: The Continuing Story
2124,F/X
2125,Ballistic: Ecks vs. Sever
2126,Dreamscape
2127,Ollie Hopnoodle's Haven of Bliss
2128,Vanity Fair
2129,Booty Call
2130,NS-5
2131,Into the West
2132,Godzilla: Tokyo SOS
2133,Santa's Slay
2134,The Squawkin' Hawk
2135,Crossroads
2136,A Christmas Carol
2137,Blue Skies
2138,M
2139,C.H.U.D.
2140,Edward II
2141,Island in the Sun
2142,Witchfinder General
2143,Sphere
2144,Don's Plum
2145,Legong: Dance of the Virgins
2146,Batoru rowaiaru II: Chinkonka
2147,Raw Deal
2148,The Gift
2149,It's a Gift
2150,"The 5,000 Fingers of Dr. T"
2151,"Clash!! 10,000,000,000 Powerful Warriors"
2152,American Girl
2153,Crimson Tide
2154,Twilight Zone: The Movie
2155,Godzilla: Final Wars
2156,Shall We Dance
2157,Made
2158,Grande �?cole
2159,Gremlins 2: The New Batch
2160,Merlin
2161,Mujhse Dosti Karoge!
2162,Cloak & Dagger
2163,Zameen
2164,1941
2165,Bananas
2166,Dr. Caligari
2167,Thief
2168,White Noise
2169,First Daughter
2170,Brave
2171,Exodus
2172,It's Impossible to Learn to Plow by Reading Books
2173,Sin City
2174,Warlock
2175,Backlash
2176,Mandingo
2177,Birdy
2178,Godzilla 2000: Millennium
2179,Visitors
2180,Popeye
2181,Strange Days
2182,Flipper
2183,The Longest Day
2184,The Alamo
2185,The Alamo: Thirteen Days to Glory
2186,The Alamo
2187,The Alamo
2188,Fanny
2189,Ben-Hur
2190,Ben Hur
2191,Ben-Hur
2192,Ben Hur
2193,Don't Move
2194,Faust
2195,Kalapani
2196,Algiers
2197,Richard III
2198,Othello
2199,Heist
2200,El Dorado
2201,The Kid
2202,The Kid
2203,The Kid
2204,Puppet Master
2205,Emma
2206,Joan of Arc
2207,The Protector
2208,The Librarian
2209,Home Movies
2210,Porky's Hare Hunt
2211,A Doll's House
2212,The Chronicles of Riddick: Dark Fury
2213,The War at Home
2214,Das Testament des Dr. Mabuse
2215,King of Kings
2216,Gregory's Girl
2217,BMX Bandits
2218,Ghost Ship
2219,The Pledge
2220,The Golden Compass
2221,Les liaisons dangereuses
2222,Homeboy
2223,Sabrina
2224,Sabrina
2225,Love Field
2226,H.G. Wells' The War of the Worlds
2227,Obsession
2228,Vanishing Point
2229,The Blue Light
2230,Rad
2231,Kentucky
2232,The Hurricane
2233,Tortilla Flat
2234,Sahara
2235,8mm
2236,Marat/Sade
2237,The Luck of the Irish
2238,My Cousin Rachel
2239,Trial
2240,Teacher's Pet
2241,The Brothers Karamazov
2242,"Murder, Inc."
2243,"Captain Newman, M.D."
2244,The Best Man
2245,Bob & Carol & Ted & Alice
2246,Blueprint
2247,Cross Creek
2248,"Greystoke - The Legend of Tarzan, Lord of the Apes"
2249,Jagged Edge
2250,Little Dorrit
2251,Running on Empty
2252,Tucker: The Man and His Dream
2253,Mr. Saturday Night
2254,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara
2255,Juarez
2256,Piñero
2257,I Haven't Got a Hat
2258,The Stepfather
2259,Cul-de-Sac
2260,Celsius 41.11: The Temperature at Which the Brain... Begins to Die
2261,The Saint's Return
2262,The Fox and the Hound
2263,The Rebel
2264,Immortel
2265,Darkness
2266,The Cheetah Girls
2267,Dirty Dancing
2268,My Family
2269,Levity
2270,Continental Divide
2271,Smallpox
2272,Out Cold
2273,Tom and Jerry: The Movie
2274,Silmido
2275,Georgia
2276,My Blue Heaven
2277,Bébé's Kids
2278,The Pure Hell of St Trinian's
2279,The Belles of St Trinian's
2280,Blue Murder at St Trinian's
2281,The Great St Trinian's Train Robbery
2282,Private's Progress
2283,Whatever Happened to Harold Smith?
2284,Freedomland
2285,Pigs Is Pigs
2286,Category 6: Day of Destruction
2287,If I Were a Rich Man
2288,Under the Tuscan Sun
2289,"Dude, Where's My Car?"
2290,Wannabe
2291,Double Vision
2292,Basic
2293,Ned Kelly
2294,Our Town
2295,Jezebel
2296,Key Largo
2297,Les Héritiers
2298,Spawn
2299,Roadkill
2300,Assault on Precinct 13
2301,Alexandra's Project
2302,Assault on Precinct 13
2303,Are We There Yet
2304,Brigham City
2305,Max
2306,Groove
2307,Home
2308,Osama
2309,The Keep
2310,"Swing Out, Sister"
2311,Dick
2312,The Cruel Sea
2313,The R.M.
2314,The Rules of Attraction
2315,Don't Look Now
2316,Fever Pitch
2317,Shatranj Ke Khiladi
2318,Game Over: Kasparov and the Machine
2319,Endgame
2320,Andrei Rublev
2321,The Navigator: A Medieval Odyssey
2322,Slap Shot
2323,Fat Albert
2324,Mephisto
2325,Zhou Yu's Train
2326,What's New Pussycat?
2327,Hot Shots! Part Deux
2328,The Incredible Mr. Limpet
2329,The Power and the Glory
2330,The Brothers
2331,Veronica Guerin
2332,Liberty!
2333,Who Is Harry Kellerman and Why Is He Saying Those Terrible Things About Me?
2334,Shaft's Big Score
2335,The French as seen by...
2336,"Martha, Meet Frank, Daniel and Laurence"
2337,Prüfstand VII
2338,The Last of the Mohicans
2339,Kes
2340,Whisky Galore!
2341,Performance
2342,"Distant Voices, Still Lives"
2343,Small Faces
2344,Life Is Sweet
2345,Genevieve
2346,Lorenzo
2347,Ryan
2348,L'Arrivée d'un train en gare de la Ciotat
2349,Hakuchi
2350,Committed
2351,Yesterday
2352,The Delinquents
2353,The Real McCoy
2354,Aftershock: Earthquake in New York
2355,Anjali
2356,Body Double
2357,Uprising
2358,Merlin's Shop of Mystical Wonders
2359,The Cruise
2360,Doug's 1st Movie
2361,Swing Kids
2362,A Brief History of Time
2363,Jim Henson's Muppet*Vision 3D
2364,John Carpenter's The Fog
2365,The Professionals
2366,Rappin'
2367,Cuckoo
2368,More
2369,Fever Pitch
2370,Robotix
2371,The Brave Little Toaster
2372,Point Blank
2373,Nothing Lasts Forever
2374,Children of Dune
2375,Normal
2376,An American Tail: Fievel Goes West
2377,Digimon: Digital Monsters
2378,The Finest Hour
2379,The Clan of the Cave Bear
2380,Ulysses
2381,Limonádový Joe
2382,The Osterman Weekend
2383,The Running Jumping & Standing Still Film
2384,The Fiendish Plot of Dr. Fu Manchu
2385,Boogeyman
2386,Solaris
2387,Smoke Signals
2388,Rick
2389,Man of the House
2390,Meatballs
2391,McLintock!
2392,Sabretooth
2393,Northwest Passage
2394,Underworld: Evolution
2395,Serendipity
2396,Floris
2397,"Dirty Mary, Crazy Larry"
2398,Flower & Garnet
2399,"The Oil, the Baby and the Transylvanians"
2400,Inchon
2401,The Great Waltz
2402,So Proudly We Hail!
2403,Battle Cry
2404,Gunfight at the O.K. Corral
2405,Perfect Strangers
2406,Perfect Strangers
2407,Perfect Strangers
2408,The Mask
2409,Ri¢hie Ri¢h
2410,Diva
2411,Chain Reaction
2412,Eulogy
2413,Balto
2414,Lolita
2415,Killdozer
2416,Pokémon: Legend Comes to Life
2417,Baby's Day Out
2418,"Very Nice, Very Nice"
2419,Red Planet
2420,The Crucible
2421,Lean on Me
2422,Boys Life 4:Four Play
2423,Patty
2424,Everything You Always Wanted to Know About Sex (But Were Afraid to Ask)
2425,Pooh's Heffalump Movie
2426,The Muppets' Wizard of Oz
2427,The Temptations
2428,Home Fries
2429,Rent
2430,Body and Soul
2431,Body and Soul
2432,Get Over It
2433,Babes in Toyland
2434,Hawmps!
2435,The Wash
2436,Billing
2437,Mostly Martha
2438,"Hips, Hips, Hooray!"
2439,Monument Ave.
2440,Rugrats in Paris: The Movie
2441,The Dreamer of Oz: The L. Frank Baum Story
2442,Fantastic Four
2443,Sisters
2444,The Serpent's Egg
2445,Trinity
2446,Anthropophagous
2447,Sahara
2448,Sahara
2449,Hitch
2450,Dancin' Thru the Dark
2451,�?nimas Trujano
2452,Lifeforce
2453,Deterrence
2454,Gamera vs. Guiron
2455,The Men Who Tread On the Tiger's Tail
2456,PCU
2457,Rock Star
2458,She's Having a Baby
2459,Holocaust
2460,Inferno
2461,Le Déclin de l'empire américain
